firmid,year,kod2,kod3,kod4,r,ec,cc,h,h_interp,c1,c2,c3,c4,c5,k1,k2,k3,f1,f2,f3,f4,f5,lagk1,lagk2,lagk3,lagf1,lagf2,lagf3,lagf4,lagf5,lc,va,lc_was_fixed
"800797101",2019,"55","551","5510",154203,124490,29713,NA,5,2,1,0,0,0,521577,0,238717,0.3317989746047,9.35817604239209e-005,0,0,760294,571920,0,239117,784659,0,0,0,811037,37182.3024054983,66895.3024054983,"FALSE"
"800797832",2019,"55","551","5510",19685,158269,-138584,NA,0,2,1,0,0,0,6477341,0,2845871,5253787,0,0,0,9323212,5003842,0,1240467,3438859,0,0,0,6244309,0,-138584,"FALSE"
"800798122",2019,"55","551","5510",99938,130095,-30157,NA,NA,2,0,0,0,0,44145,0,3027,-54335,0,0,0,47172,50915,0,34385,-24043,0,0,0,85300,NA,NA,NA
"800799733",2019,"55","551","5510",356237,298923,57314,NA,NA,2,0,0,0,0,1632953,1120,102038,1672558,0,0,0,1736111,1677986,2800,69995,1686604,0,0,0,1750781,NA,NA,NA
"800800355",2019,"55","551","5510",259650,237128,22522,NA,NA,2,0,0,0,0,128473,0,155600,-42983,0,0,0,284073,58022,0,122819,-41953,0,0,0,180841,NA,NA,NA
"800801432",2019,"55","551","5510",92022,87861,4161,NA,NA,2,0,0,0,0,45731,25276,71415,128849,0,0,0,142422,34272,19776,84743,134979,0,0,0,138791,NA,NA,NA
"800801628",2019,"55","551","5510",190492,340627,-150135,NA,NA,2,1,0,0,0,2783959,0,90388,-261366,0,3098295,0,2874347,2834374,0,260892,74024,0,2991836,0,3095266,NA,NA,NA
"800802047",2019,"55","551","5510",2784452,2713545,70907,50,50,2,1,0,0,0,241389,114758,1070525,0.573265819996025,0.117242666785496,0,0,1426672,195535,141886,869965,424442,0,0,0,1207386,715654.55646144,786561.55646144,"FALSE"
"800803290",2019,"55","551","5510",53852,38910,14942,NA,NA,2,0,0,0,0,38323,0,41453,49790,0,0,0,79776,37580,0,23653,39076,0,0,0,61233,NA,NA,NA
"800803517",2019,"55","551","5510",714187,688529,25658,NA,NA,2,0,0,0,0,1792778,946,133100,297562,839369,36547,329652,1926824,1922012,404,179397,214466,817130,2754,503847,2101813,NA,NA,NA
"800803634",2019,"55","551","5510",136349,137697,-1348,NA,NA,2,1,0,0,0,61700,123,40220,-48858,0,83440,0,102043,61178,224,27048,-35619,0,0,0,88450,NA,NA,NA
"800804053",2019,"55","551","5510",174417,153423,20994,0,0,2,1,0,0,0,36543,0,172403,43486,0,2127,0,208946,37654,0,144223,27737,0,2127,0,181877,0,20994,"FALSE"
"800804077",2019,"55","551","5510",8,237435,-237427,0,0,2,1,0,0,0,342964,0,160104,421278,0,0,0,503068,40263,0,67284,-20756,0,0,0,107547,0,-237427,"FALSE"
"800805154",2019,"55","551","5510",50420,32168,18252,NA,NA,2,0,0,0,0,90121,0,28531,96328,0,0,0,118652,59472,0,39655,92589,0,0,0,99127,NA,NA,NA
"800807621",2019,"55","551","5510",234044,213273,20771,NA,NA,2,0,0,0,0,130846,0,65551,31461,0,0,0,196397,44629,0,58348,35126,0,0,0,102977,NA,NA,NA
"800808445",2019,"55","551","5510",2330364,2196772,133592,NA,NA,2,1,0,0,0,394522,271596,953649,18938,0,0,0,1619767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800808710",2019,"55","551","5510",548609,375492,173117,NA,NA,2,0,0,0,0,18184,0,158544,91606,0,0,0,176728,11526,0,25313,-52264,0,0,0,36839,NA,NA,NA
"800812852",2019,"55","551","5510",47206,58974,-11768,NA,NA,2,0,0,0,0,40729,0,144083,125798,0,0,0,184812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800813824",2019,"55","551","5510",86564,79411,7153,NA,NA,2,0,0,0,0,2113,0,54003,31575,0,0,0,56116,1974,0,70879,43311,0,0,0,72853,NA,NA,NA
"800814741",2019,"55","551","5510",206311,212742,-6431,NA,NA,2,1,0,0,0,99,0,166022,-6242,0,0,0,166121,0,0,32598,1972,0,0,0,32598,NA,NA,NA
"800814789",2019,"55","551","5510",358307,393872,-35565,NA,5,2,1,0,0,0,1680640,0,328588,0.00400625779836139,2.6219510817302e-071,115013,0,2009228,1061518,0,132788,432948,700000,1894,0,1194306,37182.3024054983,1617.30240549828,"FALSE"
"800815356",2019,"55","551","5510",84823,81072,3751,NA,NA,2,0,0,0,0,7749,0,28465,16117,0,0,0,36214,13865,0,11021,12385,0,0,0,24886,NA,NA,NA
"800815922",2019,"55","551","5510",716496,623092,93404,NA,NA,2,0,0,0,0,25427,4485,133641,44103,0,0,0,163553,33462,2062,115369,24867,0,0,0,150893,NA,NA,NA
"800817560",2019,"55","551","5510",489162,448019,41143,NA,NA,2,0,0,0,0,44464,0,272269,9135,0,0,0,316733,25398,0,215587,-25278,0,0,0,240985,NA,NA,NA
"800819275",2019,"55","551","5510",237059,181385,55674,NA,NA,2,0,0,0,0,465088,4810,150957,40039,0,0,299494,620855,278742,0,79938,33412,0,0,0,358680,NA,NA,NA
"800819804",2019,"55","551","5510",54574,17471,37103,NA,NA,2,0,0,0,0,859994,49,37028,-79470,0,0,0,897071,900559,0,20713,-47788,0,0,0,921272,NA,NA,NA
"800819921",2019,"55","551","5510",477368,416773,60595,NA,NA,2,1,0,0,0,62165,0,343684,103073,0,0,0,405849,66651,0,132218,52899,0,0,0,198869,NA,NA,NA
"800820169",2019,"55","551","5510",761,23389,-22628,NA,NA,2,1,0,0,0,353515,0,26828,326769,0,0,28223,380343,361334,0,30034,303741,0,0,74548,391368,NA,NA,NA
"800822372",2019,"55","551","5510",47426,60809,-13383,NA,NA,2,0,0,0,0,308,0,31938,2682,0,0,0,32246,321,0,5787,539,0,0,0,6108,NA,NA,NA
"800822869",2019,"55","551","5510",1588122,1833178,-245056,40,40,2,1,0,0,0,315500,230,399073,0.456617619377425,0.0032894534715531,0,600000,714803,321871,8216,363364,-241719,0,0,310000,693451,572523.645169152,327467.645169152,"FALSE"
"800823006",2019,"55","551","5510",8016215,7230993,785222,147,147,2,1,0,0,0,5781664,29171,2822935,0.448185885032624,0.240740979410938,3261,4530417,8633770,2995231,51339,2233398,413632,0,0,1801751,5279968,2104024.39599663,2889246.39599663,"FALSE"
"800823448",2019,"55","551","5510",83321,75431,7890,NA,NA,2,1,0,0,0,2032,0,5623,-2791,0,0,0,7655,0,0,16637,9655,0,0,0,16637,NA,NA,NA
"800823983",2019,"55","551","5510",5790837,3840919,1949918,NA,7.5,2,1,0,0,0,5678306,44011,1352598,0.000167316848456604,0.0560134505944743,2205882,0,7074915,5367883,29671,807414,2709466,0,2223255,0,6204968,55773.4536082474,2005691.45360825,"FALSE"
"800824642",2019,"55","551","5510",608889,503669,105220,NA,4.5,2,0,0,0,0,343467,0,124021,0.0175738392981118,0.19802328927065,0,95376,467488,132875,0,101263,95917,33124,0,54716,234138,33464.0721649485,138684.072164948,"FALSE"
"800825294",2019,"55","551","5510",1541188,1117626,423562,1,1,2,0,0,0,0,6129800,15311,671761,0.483071580508192,0.00578439720274599,0,0,6816872,6027499,10626,910738,2094885,2538199,0,0,6948863,7436.46048109966,430998.4604811,"FALSE"
"800825896",2019,"55","551","5510",1046053,750324,295729,0,0,2,0,0,0,0,621292,0,326950,321058,0,0,0,948242,5002,0,498086,28346,0,0,0,503088,0,295729,"FALSE"
"800826334",2019,"55","551","5510",0,14166,-14166,NA,NA,2,1,0,0,0,4209636,0,333619,1188189,1242643,2109839,0,4543255,2670296,0,83478,1029132,851327,0,843828,2753774,NA,NA,NA
"800827160",2019,"55","551","5510",20048,5884,14164,NA,0,2,0,0,0,0,9516,0,27369,19462,0,0,0,36885,11452,0,2903,-1615,0,0,0,14355,0,14164,"FALSE"
"800827459",2019,"55","551","5510",33877,39327,-5450,NA,NA,2,0,0,0,0,200000,0,46175,177314,0,0,0,246175,200000,0,33732,187905,0,0,0,233732,NA,NA,NA
"800828026",2019,"55","551","5510",777291,937362,-160071,NA,NA,2,0,0,0,0,872151,21886,83910,-180121,0,0,839274,977947,785408,56014,171287,-189025,0,0,699674,1012709,NA,NA,NA
"800828721",2019,"55","551","5510",0,1555,-1555,0,0,2,1,0,0,0,51067,0,159,32278,0,0,0,51226,51421,0,6,34413,0,0,0,51427,0,-1555,"FALSE"
"800829465",2019,"55","551","5510",6,5551,-5545,NA,NA,2,0,0,0,0,36700,0,159329,184724,0,0,0,196029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800830323",2019,"55","551","5510",40467,30641,9826,NA,NA,2,0,0,0,0,5703,0,16113,18016,0,0,0,21816,5622,0,16573,15065,0,0,0,22195,NA,NA,NA
"800830753",2019,"55","551","5510",0,340,-340,NA,NA,2,1,0,0,0,124348,0,125877,176686,0,0,0,250225,0,0,179110,178110,0,0,0,179110,NA,NA,NA
"800832193",2019,"55","551","5510",330367,266615,63752,NA,NA,2,1,0,0,0,654518,0,301785,34635,729933,0,34982,956303,683885,0,202294,50839,749933,0,9602,886179,NA,NA,NA
"800832224",2019,"55","551","5510",2103534,1915354,188180,NA,NA,2,1,0,0,0,451828,0,961969,-235505,0,0,0,1413797,452008,0,590409,-367188,0,0,0,1042417,NA,NA,NA
"800832783",2019,"55","551","5510",102,12451,-12349,0,0,2,0,0,0,0,2808654,0,177266,2970112,0,0,0,2985920,2680646,0,62470,2733763,0,0,0,2743116,0,-12349,"FALSE"
"800832814",2019,"55","551","5510",0,1302,-1302,NA,NA,2,1,0,0,0,0,0,21177,20454,0,0,0,21177,0,0,22479,21755,0,0,0,22479,NA,NA,NA
"800833534",2019,"55","551","5510",207647,177434,30213,NA,NA,2,0,0,0,0,4225,47,217504,90582,0,0,0,221776,0,0,155110,49382,0,0,0,155110,NA,NA,NA
"800835392",2019,"55","551","5510",164770,85544,79226,NA,0,2,1,0,0,0,77864,18346,163358,254382,0,0,0,259568,81933,17274,108302,201897,0,0,0,207509,0,79226,"FALSE"
"800836929",2019,"55","551","5510",86412,87244,-832,NA,21,2,0,0,0,0,3088,15702,22838,0.519194099990569,0.184375153447183,933,0,41628,3298,7513,4102,-10510,0,933,0,14913,87244,86412,"TRUE"
"800839864",2019,"55","551","5510",2157862,1777996,379866,NA,NA,2,1,0,0,0,4948059,15743,428665,360052,4158969,54057,0,5392467,309585,26420,635805,333084,0,89218,0,971810,NA,NA,NA
"800840090",2019,"55","551","5510",192150,171289,20861,0,0,2,0,0,0,0,43291,2172,145578,118500,0,0,0,191041,13919,2023,180404,107472,0,0,0,196346,0,20861,"FALSE"
"800840814",2019,"55","551","5510",51595,42845,8750,0,0,2,1,0,0,0,0,0,17694,8394,0,0,0,17694,0,0,8398,4595,0,0,0,8398,0,8750,"FALSE"
"800842205",2019,"55","551","5510",36833,49829,-12996,NA,NA,2,0,0,0,0,4487,0,0,-17107,0,1133,0,4487,7188,0,0,-2511,0,0,0,7188,NA,NA,NA
"800842358",2019,"55","551","5510",0,2790,-2790,NA,NA,2,0,0,0,0,157608,0,68358,225391,0,0,0,225966,164460,0,71210,235095,0,0,0,235670,NA,NA,NA
"800842807",2019,"55","551","5510",46249,38063,8186,NA,NA,2,0,0,0,0,2817,0,15568,14256,0,0,0,18385,3052,0,12139,7923,0,0,0,15191,NA,NA,NA
"800844905",2019,"55","551","5510",14067899,10272905,3794994,192,192,2,1,0,0,0,59447835,111586,2989481,0.571202233107647,0.120947021961079,23036998,2625000,62548902,57631602,80917,7038466,5288633,35483574,18545440,1295738,64750985,2748113.49681193,6543107.49681193,"FALSE"
"800845397",2019,"55","551","5510",31816,38734,-6918,NA,NA,2,0,0,0,0,102443,0,52498,125702,0,29238,0,154941,102503,0,56264,143336,0,0,0,158767,NA,NA,NA
"800847016",2019,"55","551","5510",33851,31923,1928,NA,NA,2,1,0,0,0,1,0,16016,-3308,0,0,0,16017,1,0,12523,-5189,0,0,0,12524,NA,NA,NA
"800847840",2019,"55","551","5510",2706476,2452741,253735,NA,NA,2,0,0,0,0,2647705,0,693514,468828,0,0,302209,3341219,1532868,0,361001,291136,0,0,0,1893869,NA,NA,NA
"800848916",2019,"55","551","5510",0,31162,-31162,NA,0,2,1,0,0,0,396028,0,44591,384411,0,0,0,440619,403014,0,18280,416711,0,0,0,421294,0,-31162,"FALSE"
"800850186",2019,"55","551","5510",369197,259839,109358,NA,NA,2,1,0,0,0,35003,0,164768,169606,0,0,0,199771,37516,0,156212,96726,0,0,0,193728,NA,NA,NA
"800850531",2019,"55","551","5510",283456,234482,48974,NA,NA,2,0,0,0,0,78567,5757,116325,106270,0,0,0,200649,51120,14767,154385,98960,0,0,0,220272,NA,NA,NA
"800852769",2019,"55","551","5510",0,2735,-2735,NA,NA,2,0,0,0,0,0,0,6821,5521,0,0,0,6821,0,0,9618,8268,0,0,0,9618,NA,NA,NA
"800853428",2019,"55","551","5510",161064,134948,26116,NA,5,2,0,0,0,0,14627,0,25680,0.0714119086317249,0.286876912698017,0,0,40307,9561,0,34186,7693,0,0,0,43747,37182.3024054983,63298.3024054983,"FALSE"
"800856732",2019,"55","551","5510",1454858,989828,465030,NA,NA,2,1,0,0,0,880734,0,165175,96671,250000,0,0,1045909,176983,0,118286,82891,0,0,0,295269,NA,NA,NA
"800856781",2019,"55","551","5510",0,9866,-9866,NA,NA,2,1,0,0,0,542939,0,6003,-31577,0,0,0,548942,541912,0,16985,-21622,0,0,0,558897,NA,NA,NA
"800856848",2019,"55","551","5510",0,2240,-2240,NA,NA,2,0,0,0,0,159790,0,1391,12468,0,0,0,161181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800857790",2019,"55","551","5510",43471,26557,16914,NA,NA,2,0,0,0,0,3397,3397,23045,20519,0,0,0,29839,2725,0,14554,4733,0,0,0,17279,NA,NA,NA
"800858196",2019,"55","551","5510",841617,520316,321301,NA,NA,2,0,0,0,0,2095609,3264,667655,296991,1241263,0,266345,2766528,2162033,542,333307,219429,0,1291736,0,2495882,NA,NA,NA
"800860561",2019,"55","551","5510",2094778,843414,1251364,NA,NA,2,0,0,0,0,2704205,0,2628622,271661,0,0,0,5332827,2088887,0,297131,63939,0,0,0,2386018,NA,NA,NA
"800862357",2019,"55","551","5510",773862,758994,14868,NA,NA,2,1,0,0,0,64300,6385,98019,30416,0,0,0,168704,57045,8269,81546,32853,0,0,0,146860,NA,NA,NA
"800863065",2019,"55","551","5510",2039786,1562593,477193,NA,NA,2,0,0,0,0,8190525,29222,361687,1708638,0,3250010,0,8581434,8598343,20631,858960,1571916,0,3375000,0,9477934,NA,NA,NA
"800863410",2019,"55","551","5510",0,7751,-7751,NA,NA,2,1,0,0,0,202000,0,5131,205767,0,0,0,207131,200000,0,5831,204519,0,0,0,205831,NA,NA,NA
"800863471",2019,"55","551","5510",366002,322569,43433,0,0,2,0,0,0,0,1,15843,123513,56091,0,0,0,139357,82,0,78583,28842,0,0,0,78665,0,43433,"FALSE"
"800864283",2019,"55","551","5510",0,129642,-129642,NA,NA,2,0,0,0,0,7499941,0,4025335,1345865,0,7502237,0,11525276,2026470,0,1610531,1726710,0,1510251,0,3637001,NA,NA,NA
"800866344",2019,"55","551","5510",60,30279,-30219,NA,0,2,0,0,0,0,1616586,0,229226,1838536,0,0,0,1845812,939112,0,536396,1469634,0,0,0,1475508,0,-30219,"FALSE"
"800867710",2019,"55","551","5510",135714,101551,34163,NA,NA,2,0,0,0,0,13328,0,65889,-79357,0,0,0,79217,12782,529,24183,-135676,0,0,0,37494,NA,NA,NA
"800868050",2019,"55","551","5510",64018,80500,-16482,0,0,2,1,0,0,0,15546,0,11270,-6170,0,0,0,26816,12383,0,11936,11312,0,0,0,24319,0,-16482,"FALSE"
"800868245",2019,"55","551","5510",5109,33888,-28779,NA,1.5,2,0,0,0,0,737082,0,143828,702318,0,0,50000,880910,440971,0,22885,406211,0,0,50000,463856,11154.6907216495,-17624.3092783505,"FALSE"
"800873010",2019,"55","551","5510",348794,186673,162121,NA,NA,2,0,0,0,0,1117510,0,249849,268500,0,0,0,1367359,1079468,0,185769,186412,0,0,0,1265237,NA,NA,NA
"800873488",2019,"55","551","5510",0,22937,-22937,NA,NA,2,0,0,0,0,174088,0,105349,245332,0,0,0,279437,9583,0,256671,264439,0,0,0,266254,NA,NA,NA
"800875273",2019,"55","551","5510",339634,314027,25607,NA,NA,2,1,0,0,0,689318,2011,21704,369462,0,280000,0,713033,510124,0,89369,444758,0,0,0,599493,NA,NA,NA
"800879862",2019,"55","551","5510",276000,173990,102010,0,0,2,1,0,0,0,7190000,0,2421000,9379000,0,99000,0,9611000,6550000,0,2963000,9377000,0,0,0,9513000,0,102010,"FALSE"
"800880535",2019,"55","551","5510",6273,233749,-227476,NA,NA,2,1,0,0,0,1595320,1905,1367179,193511,0,2640000,0,2964404,1372630,0,40616,-25610,0,1400000,0,1413246,NA,NA,NA
"800880848",2019,"55","551","5510",0,3469,-3469,0,0,2,0,0,0,0,220000,5000,473517,-33955,0,599552,0,698517,220000,5000,476029,-29826,0,599552,0,701029,0,-3469,"FALSE"
"800881060",2019,"55","551","5510",289654,287283,2371,NA,NA,2,0,0,0,0,39404,1092,99067,5703,0,0,0,139563,25627,876,53437,-9686,0,0,0,79940,NA,NA,NA
"800881556",2019,"55","551","5510",0,2735,-2735,NA,NA,2,0,0,0,0,10000,0,28994,14481,0,0,0,38994,10000,0,31928,17228,0,0,0,41928,NA,NA,NA
"800883445",2019,"55","551","5510",0,43044,-43044,NA,NA,2,0,0,0,0,1373048,0,394466,1611754,0,0,0,1767514,829368,0,630246,1454819,0,0,0,1459614,NA,NA,NA
"800885790",2019,"55","551","5510",0,6703,-6703,NA,NA,2,0,0,0,0,339475,0,4451,343126,0,0,0,343926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800886656",2019,"55","551","5510",214210,176753,37457,NA,0,2,0,0,0,0,52010,1705,88590,120840,0,0,0,142305,58511,0,83750,112823,0,0,0,142261,0,37457,"FALSE"
"800887942",2019,"55","551","5510",49883,48603,1280,NA,37,2,0,0,0,0,362087,0,7498,0.196933674845956,3.69421956551887e-008,0,0,369585,56138,16006,10882,-117129,0,0,0,83026,48603,49883,"TRUE"
"800888545",2019,"55","551","5510",6713836,7782202,-1068366,118,118,2,1,0,0,0,2146669,16244,811278,0.394088035346564,0.000701612823829852,54975,0,2974191,1373137,5997,641036,790090,0,0,0,2020170,1688944.753249,620578.753248999,"FALSE"
"800889333",2019,"55","551","5510",21150,47343,-26193,NA,0,2,1,0,0,0,133050,2865,32875,159243,0,0,0,168790,138365,2761,58212,193435,0,0,0,199338,0,-26193,"FALSE"
"800890031",2019,"55","551","5510",162148,173731,-11583,NA,NA,2,1,0,0,0,1956,180,17089,-30238,0,2925,0,19225,599,222,37391,-18502,0,0,0,38212,NA,NA,NA
"800891088",2019,"55","551","5510",0,16413,-16413,NA,NA,2,0,0,0,0,144430,6507,47057,-25892,0,0,0,197994,749,0,135107,-10305,0,0,0,135856,NA,NA,NA
"800891156",2019,"55","551","5510",68505,64657,3848,NA,NA,2,0,0,0,0,81704,0,10733,60164,0,0,0,92437,86768,0,15691,64003,0,0,0,102459,NA,NA,NA
"800891330",2019,"55","551","5510",110259,163325,-53066,NA,5,2,1,0,0,0,68040,0,67453,107682,0,0,0,135493,73356,0,101135,170068,0,0,0,174491,37182.3024054983,-15883.6975945017,"FALSE"
"800893414",2019,"55","551","5510",337436,197792,139644,NA,0,2,1,0,0,0,95806,0,209859,136357,0,0,0,305665,99334,0,85060,40876,0,0,0,184394,0,139644,"FALSE"
"800893752",2019,"55","551","5510",0,2535,-2535,NA,0,2,1,0,0,0,0,0,35415,28323,0,0,0,35415,0,0,36496,30871,0,0,0,36496,0,-2535,"FALSE"
"800893844",2019,"55","551","5510",1209487,984076,225411,NA,NA,2,0,0,0,0,3744659,0,699245,3974510,0,0,0,4443904,3696588,0,397066,3950159,0,0,0,4093654,NA,NA,NA
"800893881",2019,"55","551","5510",41,3662,-3621,NA,NA,2,1,0,0,0,208352,0,37419,245227,0,0,0,245771,209786,0,41857,250281,0,0,0,251643,NA,NA,NA
"800894202",2019,"55","551","5510",0,8367,-8367,NA,NA,2,1,0,0,0,170028,0,10329,134153,38096,0,0,180357,146028,0,12927,138066,18617,0,0,158955,NA,NA,NA
"800895352",2019,"55","551","5510",0,7338,-7338,NA,NA,2,0,0,0,0,15000,0,70672,85420,0,0,0,85672,15000,0,83185,92758,0,0,0,98185,NA,NA,NA
"800895745",2019,"55","551","5510",0,1850,-1850,0,0,2,1,0,0,0,19000,0,2741,17741,0,0,0,21741,19000,0,2592,19592,0,0,0,21592,0,-1850,"FALSE"
"800898815",2019,"55","551","5510",662458,1009659,-347201,NA,NA,2,1,0,0,0,1220329,6943,244191,136831,0,286664,0,1471463,734611,0,292650,332063,0,0,0,1027261,NA,NA,NA
"800899351",2019,"55","551","5510",6725131,4477980,2247151,60,60,2,0,0,0,0,1130938,51848,5156752,0.0116660665992137,0.175948416294425,299879,0,6339538,1393649,55432,3293120,2063671,0,739575,0,4742201,858785.467753728,3105936.46775373,"FALSE"
"800901037",2019,"55","551","5510",470478,422342,48136,NA,NA,2,1,0,0,0,78136,0,21344,43723,0,0,0,99480,81524,0,22305,22969,0,0,0,103829,NA,NA,NA
"800901338",2019,"55","551","5510",208502,194570,13932,NA,NA,2,0,0,0,0,1500,0,158674,28062,0,0,0,160174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800902568",2019,"55","551","5510",137770,92413,45357,NA,NA,2,0,0,0,0,58237,0,159641,28707,0,0,0,217878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800903657",2019,"55","551","5510",15034,120794,-105760,NA,NA,2,0,0,0,0,1203462,12578,118833,213714,721934,364584,0,1334873,943914,11999,31309,107576,512208,323315,0,987222,NA,NA,NA
"800904076",2019,"55","551","5510",95589,67876,27713,NA,NA,2,0,0,0,0,6737,0,14778,11169,0,0,0,21515,4,0,30837,12811,0,0,0,30841,NA,NA,NA
"800904746",2019,"55","551","5510",2278560,1533400,745160,NA,NA,2,0,0,0,0,16706136,0,770541,17442566,0,0,0,17476677,14713932,0,890689,15363819,0,0,0,15604621,NA,NA,NA
"800905282",2019,"55","551","5510",0,5008,-5008,NA,NA,2,0,0,0,0,119986,0,60053,170706,0,0,0,180039,70130,0,43128,105842,0,0,0,113258,NA,NA,NA
"800905301",2019,"55","551","5510",0,9938,-9938,NA,NA,2,0,0,0,0,69525,0,248027,1145,0,0,0,317552,826,826,259157,11279,0,0,0,260809,NA,NA,NA
"800905480",2019,"55","551","5510",0,12247,-12247,NA,NA,2,0,0,0,0,152825,0,24135,67223,0,0,0,176960,6720,0,83280,90000,0,0,0,90000,NA,NA,NA
"800906278",2019,"55","551","5510",0,1735,-1735,0,0,2,0,0,0,0,0,0,346855,344263,0,0,0,346855,0,184,346699,346046,0,0,0,346883,0,-1735,"FALSE"
"800907005",2019,"55","551","5510",308242,212458,95784,NA,NA,2,0,0,0,0,71060,0,118348,68444,0,0,0,189408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800907828",2019,"55","551","5510",0,1110,-1110,NA,0,2,0,0,0,0,0,0,168,-1580,0,0,0,168,0,0,330,-470,0,0,0,330,0,-1110,"FALSE"
"800907853",2019,"55","551","5510",0,850953,-850953,NA,0,2,1,0,0,0,4168352,0,402557,4557602,0,0,0,4570909,0,0,24527,-67225,0,0,0,24527,0,-850953,"FALSE"
"800907933",2019,"55","551","5510",7933,46898,-38965,NA,NA,2,0,0,0,0,293503,0,85092,330174,0,0,0,378595,55297,0,334791,380603,0,0,0,390088,NA,NA,NA
"800909662",2019,"55","551","5510",2245,4921,-2676,0,0,2,1,0,0,0,0,0,18170,-2383,0,0,0,18170,0,0,28850,369,0,0,0,28850,0,-2676,"FALSE"
"800910126",2019,"55","551","5510",52049,50519,1530,NA,NA,2,0,0,0,0,0,0,15533,-45940,0,0,0,15533,0,3553,14459,-41449,0,0,0,18012,NA,NA,NA
"800910570",2019,"55","551","5510",1806877,1314877,492000,NA,NA,2,1,0,0,0,612919,0,2864005,970616,0,0,0,3476924,477119,0,1737041,-462128,0,0,0,2214160,NA,NA,NA
"800910636",2019,"55","551","5510",0,29329,-29329,NA,NA,2,0,0,0,0,1785854,0,255751,440102,0,949335,0,2041605,781597,0,152410,498745,0,242000,0,934007,NA,NA,NA
"800910728",2019,"55","551","5510",3082072,470574,2611498,NA,NA,2,0,0,0,0,78633604,0,3817442,62780733,18000000,14749,0,82451046,78647936,0,2781063,62406226,18000000,19586,0,81428999,NA,NA,NA
"800912408",2019,"55","551","5510",282595,268585,14010,0,0,4,0,0,0,0,1095453,0,155793,925448,187413,0,71328,1251246,1126580,0,181836,944499,194921,0,71673,1308416,0,14010,"FALSE"
"800915539",2019,"55","551","5510",33982,39575,-5593,NA,NA,1,0,0,0,0,4537,0,70060,-83955,0,0,0,74597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800916641",2019,"55","551","5510",0,2287,-2287,NA,NA,1,0,0,0,0,0,0,1795,-3810,0,0,0,1795,0,0,887,-1523,0,0,0,887,NA,NA,NA
"800916794",2019,"55","551","5510",1291514,1699056,-407542,0,0,1,1,0,0,0,7112533,11191,671815,5645141,0,0,0,7795539,6062840,0,495,-157436,0,0,0,6063335,0,-407542,"FALSE"
"800917047",2019,"55","551","5510",107,11238,-11131,NA,NA,1,0,0,0,0,34918,0,191539,220948,0,0,0,226457,2200,0,219981,220081,0,0,0,222181,NA,NA,NA
"800917190",2019,"55","551","5510",0,2250,-2250,0,0,1,0,0,0,0,98711,0,9151,92183,0,0,0,107862,3132,0,6980,5928,0,0,0,10112,0,-2250,"FALSE"
"800918056",2019,"55","551","5510",565719,355936,209783,0,0,1,0,0,0,0,1560848,0,170902,662918,0,0,207086,1731750,1082273,0,131399,496333,0,0,0,1213672,0,209783,"FALSE"
"800918321",2019,"55","551","5510",1352812,1145729,207083,NA,NA,1,1,0,0,0,70626,9285,701231,128092,0,0,104620,781142,26302,2232,453058,-158338,0,0,0,481592,NA,NA,NA
"800918935",2019,"55","551","5510",209593,154833,54760,NA,NA,1,0,0,0,0,178900,0,72983,97154,0,0,144038,251883,43108,0,96482,56143,0,0,69999,139590,NA,NA,NA
"800919422",2019,"55","551","5510",9134,30508,-21374,0,0,1,0,0,0,0,222289,0,5451,-39238,0,245760,18830,227740,139746,0,49807,-17544,0,158042,12980,189553,0,-21374,"FALSE"
"800919700",2019,"55","551","5510",72262,106599,-34337,NA,NA,1,1,0,0,0,64110,0,9332,-87039,0,0,120786,73442,64546,0,82272,-49426,0,0,138146,146818,NA,NA,NA
"800920710",2019,"55","551","5510",7,11356,-11349,NA,NA,1,0,0,0,0,279756,0,88174,345580,0,0,0,367930,138907,0,85186,186978,0,0,0,224093,NA,NA,NA
"800922045",2019,"55","551","5510",0,100,-100,NA,NA,1,0,0,0,0,0,0,4450,4450,0,0,0,4450,0,0,4550,4550,0,0,0,4550,NA,NA,NA
"800922623",2019,"55","551","5510",95986,36601,59385,NA,NA,1,0,0,0,0,282382,0,244993,354575,0,131820,0,527375,155865,0,19272,164103,0,0,0,175137,NA,NA,NA
"800923632",2019,"55","551","5510",266183,323702,-57519,NA,NA,1,0,0,0,0,63456,921,35186,-199560,0,0,0,99563,49365,548,23092,-126896,0,0,0,73005,NA,NA,NA
"800923693",2019,"55","551","5510",295992,215610,80382,NA,NA,1,0,0,0,0,991404,252,18105,261502,0,700000,0,1009761,970982,2580,1397,230692,0,700000,0,974959,NA,NA,NA
"800923748",2019,"55","551","5510",0,4086,-4086,NA,NA,1,1,0,0,0,0,0,426,-9775,0,0,0,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
